823201775924	75924	480607.181	4438677.69	40.591	3.963
823201775925	75925	480606.529	4438676.418	40.5844	3.951
823201775926	75926	480605.864	4438675.124	40.6019	4.007
823201775927	75927	480605.21	4438673.819	40.5999	3.992
823201775928	75928	480604.557	4438672.528	40.5837	4.016
823201775929	75929	480603.88	4438671.221	40.5978	4.043
823201775930	75930	480603.196	4438669.917	40.5871	4.020
823201775931	75931	480602.476	4438668.639	40.5857	4.016
823201775932	75932	480601.764	4438667.371	40.5844	4.026
823201775933	75933	480601.077	4438666.173	40.6017	4.085
823201775934	75934	480600.447	4438664.98	40.5856	4.009
823201775935	75935	480599.882	4438663.74	40.5988	4.059
823201775936	75936	480599.347	4438662.484	40.5891	4.034
823201775937	75937	480598.893	4438661.196	40.588	4.017
823201775938	75938	480598.48	4438659.887	40.5924	4.035
823201775939	75939	480598.146	4438658.553	40.5913	4.040
823201775940	75940	480597.882	4438657.199	40.5841	4.003
823201775941	75941	480597.677	4438655.83	40.5827	4.022
823201775942	75942	480597.516	4438654.452	40.5982	3.981
823201775943	75943	480597.422	4438653.054	40.6012	4.044
823201775944	75944	480597.355	4438651.651	40.6041	3.997
823201775945	75945	480597.362	4438650.261	40.5925	3.963
823201775946	75946	480597.424	4438648.832	40.5694	3.907
823201775947	75947	480597.509	4438647.401	40.5916	3.886
823201775948	75948	480597.576	4438645.985	40.5861	3.860
823201775949	75949	480597.647	4438644.554	40.5854	3.846
823201775950	75950	480597.739	4438643.145	40.5955	3.828
823201775951	75951	480597.852	4438641.752	40.5884	3.775
823201775952	75952	480597.986	4438640.357	40.572	3.716
823201775953	75953	480598.138	4438638.944	40.578	3.677
823201775954	75954	480598.313	4438637.532	40.601	3.692
823201775955	75955	480598.472	4438636.119	40.5853	3.638
823201775956	75956	480598.631	4438634.701	40.5746	3.608
823201775957	75957	480598.783	4438633.293	40.5933	3.594
823201775958	75958	480598.942	4438631.879	40.5879	3.544
823201775959	75959	480599.098	4438630.48	40.5918	3.531
823201780000	80000	480599.257	4438629.079	40.5839	3.465
823201780001	80001	480599.425	4438627.675	40.5788	3.435
823201780002	80002	480599.604	4438626.262	40.592	3.428
823201780003	80003	480599.788	4438624.861	40.5829	3.376
823201780004	80004	480599.971	4438623.452	40.5952	3.381
823201780005	80005	480600.152	4438622.03	40.5869	3.315
823201780006	80006	480600.341	4438620.609	40.5905	3.286
823201780007	80007	480600.54	4438619.178	40.5882	3.249
823201780008	80008	480600.757	4438617.758	40.5798	3.224
823201780009	80009	480600.982	4438616.346	40.5955	3.208
823201780010	80010	480601.198	4438614.936	40.5928	3.162
823201780011	80011	480601.425	4438613.529	40.5823	3.124
823201780012	80012	480601.669	4438612.103	40.5892	3.124
823201780013	80013	480601.911	4438610.684	40.5957	3.061
823201780014	80014	480602.161	4438609.27	40.5842	3.044
823201780015	80015	480602.408	4438607.867	40.5876	3.015
823201780016	80016	480602.66	4438606.476	40.5877	2.992
823201780017	80017	480602.92	4438605.079	40.5934	2.995
823201780018	80018	480603.192	4438603.672	40.6044	2.971
823201780019	80019	480603.463	4438602.245	40.587	2.906
823201780020	80020	480603.706	4438600.822	40.5829	2.877
823201780021	80021	480603.9	4438599.4	40.5833	2.830
823201780022	80022	480604.043	4438597.99	40.5787	2.821
823201780023	80023	480604.15	4438596.578	40.5902	2.825
823201780024	80024	480604.234	4438595.18	40.6057	2.825
823201780025	80025	480604.308	4438593.774	40.5875	2.796
823201780026	80026	480604.362	4438592.359	40.588	2.768
823201780027	80027	480604.434	4438590.95	40.5767	2.746
823201780028	80028	480604.492	4438589.546	40.5932	2.750
823201780029	80029	480604.547	4438588.145	40.5755	2.684
823201780030	80030	480604.6	4438586.735	40.5831	2.685
823201780031	80031	480604.675	4438585.314	40.5882	2.709
823201780032	80032	480604.784	4438583.857	40.6257	2.741
823201780033	80033	480604.945	4438582.362	40.6151	2.679
823201780034	80034	480604.959	4438580.9	40.5903	2.615
823201780035	80035	480604.763	4438579.537	40.5748	2.587
823201780036	80036	480604.36	4438578.338	40.5649	2.560
823201780037	80037	480603.819	4438577.364	40.5695	2.581
823201780038	80038	480603.198	4438576.568	40.5781	2.602
823201780039	80039	480602.489	4438575.88	40.5732	2.600
823201780040	80040	480601.713	4438575.245	40.5849	2.635
823201780041	80041	480600.936	4438574.588	40.592	2.669
823201780042	80042	480600.208	4438573.836	40.5906	2.665
